movieId,title,tags
94480,The Scorpion King: Rise of a Warrior (2008),"['mythology', 'fantasy', 'special effects', 'sequel', 'sequel', 'fantasy', 'franchise', 'dynamic cgi action', 'ridiculous', 'action']"
94503,"Decoy Bride, The (2011)","['romantic comedy', 'romantic comedy', 'wedding', 'romance', 'romance', 'comedy', 'sweet', 'romance', 'relationships', 'comedy']"
94558,Beyond the Black Rainbow (2010),"['surrealism', 'surrealism', 'art house', 'visual', 'cerebral', 'meditative', 'visually appealing', 'enigmatic', 'sci-fi', 'cinematography']"
94663,Vicky Donor (2012),"['bollywood', 'drama', 'drama', 'indians', 'culture clash', 'greed', 'romance', 'runaway', 'justice', 'stereotypes']"
94675,Three Steps Above Heaven (2010),"['romance', 'romance', 'romance', 'teen', 'women', 'romance', 'disaster', 'teen', 'romantic comedy', 'happy ending']"
94677,"Dictator, The (2012)","['comedy', 'satire', 'comedy', 'parody', 'satire', 'comedy', 'humor', 'absurd', 'stereotypes', 'crude humor']"
94746,"Largo Winch (Heir Apparent: Largo Winch, The) (2008)","['superhero', 'based on comic', 'superhero', 'superhero', 'action', 'based on comic', 'action', 'action', 'corruption', 'superhero']"
94752,Gifted Hands: The Ben Carson Story (2009),"['drama', 'based on true story', 'inspirational', 'drama', 'biopic', 'doctors', 'mentor', 'based on true story', 'based on true story', 'biographical']"
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),"['franchise', 'sci-fi', 'sci-fi', 'sci-fi', 'sequel', 'action', 'special effects', 'future', 'sci-fi', 'comedy']"
94780,Snow White and the Huntsman (2012),"['fairy tales', 'fantasy', 'immortality', 'fantasy', 'magic', 'visually appealing', 'fantasy', 'visual', 'special effects', 'fairy tales']"
94799,Sound of My Voice (2011),"['psychology', 'independent film', 'cult', 'complex', 'enigmatic', 'surrealism', 'psychology', 'cerebral', 'manipulation', 'future']"
94810,Eva (2011),"['future', 'sci-fi', 'cerebral', 'sci-fi', 'future', 'romance', 'sci-fi', 'thought-provoking', 'storytelling', 'runaway']"
94813,Chernobyl Diaries (2012),"['horror', 'survival', 'post-apocalyptic', 'disaster', 'chase', 'disaster', 'idiotic', 'visually appealing', 'horror', 'gore']"
94815,Chicken with Plums (Poulet aux prunes) (2011),"['melancholic', 'storytelling', 'death', 'whimsical', 'surrealism', 'art', 'touching', 'depression', 'life', 'criterion']"
94833,"Pirates! Band of Misfits, The (2012)","['animation', 'animation', 'visually appealing', 'adventure', 'animation', 'animation', 'humor', 'animals', 'animals', 'colourful']"
94837,Hemingway & Gellhorn (2012),"['divorce', 'war', 'wartime', 'writing', 'history', 'adultery', 'disaster', 'romance', 'romance', 'betrayal']"
94841,Hick (2011),"['runaway', 'coming-of-age', 'sexuality', 'teen', 'teen', 'teen', 'coming-of-age', 'teen', 'teen', 'mentor']"
94864,Prometheus (2012),"['sci-fi', 'sci-fi', 'sci-fi', 'technology', 'sci-fi', 'plot holes', 'franchise', 'visually appealing', 'future', 'visual']"
94867,"Pact, The (2012)","['supernatural', 'horror', 'horror', 'afterlife', 'suspense', 'suspense', 'psychology', 'suspense', 'mystery', 'surrealism']"
94896,Bernie (2011),"['based on true story', 'based on true story', 'small town', 'based on true story', 'dark comedy', 'dark comedy', 'murder', 'segregation', 'dark comedy', 'quirky']"
94931,Take This Waltz (2011),"['relationships', 'infidelity', 'melancholic', 'wedding', 'intimate', 'bittersweet', 'loneliness', 'adultery', 'romance', 'independent film']"
94939,Sound of Noise (2010),"['music', 'music', 'surrealism', 'musical', 'intense', 'complex', 'bizarre', 'social commentary', 'surrealism', 'crime']"
94953,Wanderlust (2012),"['comedy', 'nudity', 'comedy', 'humor', 'comedy', 'quirky', 'comedy', 'infidelity', 'humor', 'absurd']"
94959,Moonrise Kingdom (2012),"['surrealism', 'coming-of-age', 'visually appealing', 'storytelling', 'melancholic', 'whimsical', 'runaway', 'stylized', 'quirky', 'nostalgic']"
94967,Texas Killing Fields (2011),"['investigation', 'crime', 'detective', 'runaway', 'murder', 'chase', 'justice', 'story', 'corruption', 'storytelling']"
94969,Kahaani (2012),"['bollywood', 'amazing photography', 'plot twist', 'cinematography', 'storytelling', 'thriller', 'story', 'suspense', 'suspense', 'enigmatic']"
94978,I Wish (Kiseki) (2011),"['japan', 'japan', 'dreams', 'criterion', 'oscar (best foreign language film)', 'melancholic', 'japan', 'childhood', 'golden palm', 'realistic']"
94985,Get the Gringo (2012),"['action', 'gunfight', 'chase', 'corruption', 'mentor', 'violence', 'fast-paced', 'crime', 'violence', 'revenge']"
95058,Cosmopolis  (2012),"['surrealism', 'existentialism', 'sexuality', 'art house', 'cerebral', 'pointless', 'philosophy', 'sexuality', 'erotic', 'surrealism']"
95067,"Thousand Words, A (2012)","['comedy', 'comedy', 'crude humor', 'philosophy', 'disaster', 'comedy', 'death', 'better than expected', 'slapstick', 'creativity']"
95088,Safety Not Guaranteed (2012),"['off-beat comedy', 'quirky', 'sci-fi', 'drama', 'independent film', 'romance', 'sci-fi', 'romance', 'storytelling', 'comedy']"
95105,Madagascar 3: Europe's Most Wanted (2012),"['animation', 'animals', 'animation', 'animals', 'animation', 'franchise', 'animation', 'sequel', 'kids', 'family']"
95133,Blackthorn (2011),"['gunfight', 'violence', 'suspense', 'cinematography', 'visually appealing', 'suspense', 'adventure', 'revenge', 'violence', 'murder']"
95135,Your Sister's Sister (2011),"['relationships', 'dialogue', 'independent film', 'melancholic', 'intimate', 'indie', 'dialogue', 'quirky', 'solitude', 'dialogue']"
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),"['fighting', 'action', 'action', 'sci-fi', 'fantasy', 'intense', 'mentor', 'story', 'suspense', 'series']"
95167,Brave (2012),"['animation', 'animation', 'family', 'coming-of-age', 'fairy tales', 'fantasy', 'family', 'storytelling', 'visual', 'destiny']"
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),"['fighting', 'action', 'action', 'series', 'violence', 'special effects', 'cool', 'plot holes', 'suspense', 'fantasy']"
95197,Bel Ami (2012),"['adultery', 'relationships', 'sexuality', 'based on book', 'nudity', 'women', 'adaptation', 'obsession', 'sexuality', 'greed']"
95199,What to Expect When You're Expecting (2012),"['parenthood', 'romantic comedy', 'relationships', 'comedy', 'romantic comedy', 'women', 'comedy', 'divorce', 'better than expected', 'teen']"
95201,To Rome with Love (2012),"['adultery', 'relationships', 'visually appealing', 'romance', 'infidelity', 'romance', 'storytelling', 'mentor', 'creativity', 'hotel']"
95207,Abraham Lincoln: Vampire Hunter (2012),"['action', 'based on book', 'action', 'based on book', 'lone hero', 'mentor', 'action', 'supernatural', 'based on book', 'immortality']"
95218,First Position (2011),"['documentary', 'childhood', 'mentor', 'intimate', 'kids', 'oscar (best foreign language film)', 'dreams', 'runaway', 'heartwarming', 'honest']"
95237,Detention (2012),"['high school', 'teen', 'teen', 'surrealism', 'teen', 'parody', 'horror', 'teen', 'surrealism', 'absurd']"
95307,Rock of Ages (2012),"['music', 'musical', 'awesome soundtrack', 'music', 'hip hop', '1980s', 'stylized', 'teen', 'shallow', 'runaway']"
95309,Seeking a Friend for the End of the World (2012),"['end of the world', 'romance', 'post-apocalyptic', 'romance', 'drama', 'melancholic', 'dark comedy', 'loneliness', 'off-beat comedy', 'relationships']"
95311,Presto (2008),"['animation', 'animation', 'oscar', 'sweet', 'animation', 'family', 'oscar winner', 'comedy', 'animation', 'magic']"
95375,Boundin' (2003),"['animation', 'animation', 'animation', 'animation', 'animals', 'sweet', 'family', 'simple', 'story', 'light']"
95441,Ted (2012),"['comedy', 'comedy', 'foul language', 'crude humor', 'comedy', 'drinking', 'humor', 'absurd', 'comedy', 'drugs']"
95443,"Giant Mechanical Man, The (2012)","['romantic comedy', 'relationships', 'romance', 'romance', 'sweet', 'independent film', 'romance', 'mentor', 'philosophy', 'loneliness']"
95449,Magic Mike (2012),"['nudity', 'sexuality', 'women', 'sexuality', 'erotic', 'nudity', 'pointless', 'mentor', 'nudity', 'dialogue']"
95488,On the Road (2012),"['based on book', 'based on book', 'based on book', 'based on book', 'writing', 'adaptation', 'based on book', 'nudity', 'literature', 'nudity']"
95508,Cleanskin (2012),"['violence', 'islam', 'moral ambiguity', 'plot twist', 'suspense', 'mentor', 'london', 'manipulation', 'serial killer', 'violence']"
95510,"Amazing Spider-Man, The (2012)","['superhero', 'superhero', 'superhero', 'based on comic', 'vigilante', 'superhero', 'action', 'based on comic', 'franchise', 'based on comic']"
95543,Ice Age 4: Continental Drift (2012),"['animation', 'franchise', 'family', 'sequel', 'animals', 'animation', 'animals', 'adventure', 'animation', 'animation']"
95558,Beasts of the Southern Wild (2012),"['imagination', 'surrealism', 'surrealism', 'storytelling', 'cinematography', 'visually appealing', 'allegory', 'oscar (best actress)', 'emotional', 'heartbreaking']"
95567,People Like Us (2012),"['drama', 'family drama', 'dysfunctional family', 'drama', 'family', 'emotional', 'secrets', 'runaway', 'disaster', 'relationships']"
95583,Savages (2012),"['violence', 'violence', 'drugs', 'crime', 'visually appealing', 'kidnapping', 'betrayal', 'corruption', 'sexuality', 'vengeance']"
95604,The War (2007),"['oscar (best directing)', 'war', 'imdb top 250', 'narrated', 'documentary', 'poignant', 'criterion', 'history', 'drama', 'history']"
95654,Geri's Game (1997),"['animation', 'animation', 'animation', 'animation', 'oscar winner', 'oscar', 'loneliness', 'story', 'imdb top 250', 'dialogue']"
95670,Tyler Perry's Madea's Witness Protection (2012),"['comedy', 'family', 'dysfunctional family', 'off-beat comedy', 'comedy', 'women', 'foul language', 'sexuality', 'comedy', 'disaster']"
95720,"Watch, The (2012)","['comedy', 'comedy', 'parody', 'silly', 'crude humor', 'foul language', 'comedy', 'comedy', 'idiotic', 'sci-fi']"
95744,2 Days in New York (2012),"['relationships', 'culture clash', 'new york', 'dysfunctional family', 'independent film', 'family', 'comedy', 'french', 'new york', 'farce']"
95756,"Cat in the Hat, The (1971)","['based on book', 'based on book', 'adaptation', 'animation', 'childhood', 'family', 'dialogue', 'based on book', 'narrated', 'story']"
95761,Killer Joe (2011),"['violence', 'noir', 'sexuality', 'violence', 'violence', 'dark comedy', 'disturbing', 'sexualized violence', 'dysfunctional family', 'visceral']"
95804,Wild Bill (2011),"['british', 'london', 'gangster', 'drugs', 'runaway', 'gunfight', 'dysfunctional family', 'gangster', 'drama', 'crime']"
95816,Being Flynn (2012),"['parenthood', 'drama', 'death', 'drama', 'depressing', 'melancholic', 'emotional', 'depression', 'dysfunctional family', 'destiny']"
95839,"Christmas Carol, A (1999)","['afterlife', 'based on book', 'adaptation', 'based on book', 'greed', 'betrayal', 'literature', 'disaster', 'costume drama', 'redemption']"
95856,Knick Knack (1989),"['animation', 'animation', 'story', 'comedy', 'comedy', 'simple', 'sweet', 'storytelling', 'loneliness', 'childhood']"
95858,For the Birds (2000),"['animation', 'animation', 'animation', 'animation', 'comedy', 'comedy', 'oscar', 'story', 'comedy', 'family']"
95873,Ruby Sparks (2012),"['writing', 'relationships', 'romance', 'quirky', 'romance', 'sweet', 'dreams', 'romantic comedy', 'bittersweet', 'mentor']"
95875,Total Recall (2012),"['future', 'remade', 'future', 'action', 'sci-fi', 'sci-fi', 'sci-fi', 'dystopia', 'technology', 'sci-fi']"
95939,"Angels' Share, The (2012)","['drinking', 'drug addiction', 'drugs', 'drama', 'friendship', 'redemption', 'heartwarming', 'independent film', 'unlikely friendships', 'violence']"
95971,Dikkenek (2006),"['lone hero', 'downbeat', 'runaway', 'humor', 'mentor', 'humor', 'culture clash', 'insanity', 'comedy', 'dialogue']"
96020,Sidewalls (Medianeras) (2011),"['loneliness', 'melancholic', 'relationships', 'criterion', 'whimsical', 'psychology', 'reflective', 'powerful ending', 'depression', 'philosophy']"
96075,Bleak House (2005),"['based on book', 'costume drama', 'secrets', 'literature', 'adaptation', 'based on book', 'drama', 'british', 'london', 'bollywood']"
96079,Skyfall (2012),"['espionage', 'franchise', 'action', 'espionage', 'fast-paced', 'chase', 'london', 'secrets', 'assassination', 'cool']"
96110,"Campaign, The (2012)","['politics', 'comedy', 'politics', 'politics', 'satire', 'satire', 'comedy', 'comedy', 'absurd', 'crude humor']"
96114,Brake (2012),"['plot twist', 'claustrophobic', 'suspense', 'plot twist', 'plot twist', 'psychology', 'suspense', 'plot twist', 'kidnapping', 'hitman']"
96121,Hope Springs (2012),"['wedding', 'relationships', 'intimate', 'philosophy', 'dialogue', 'divorce', 'intense', 'passionate', 'romantic comedy', 'adapted from play']"
96150,"Queen of Versailles, The (2012)","['documentary', 'greed', 'intimate', 'dysfunctional family', 'depressing', 'manipulation', 'affectionate', 'family', 'honest', 'social commentary']"
96281,ParaNorman (2012),"['animation', 'bullying', 'animation', 'afterlife', 'small town', 'family', 'horror', 'kids', 'surrealism', 'kids']"
96283,Diary of a Wimpy Kid: Dog Days (2012),"['based on book', 'based on book', 'kids', 'family', 'camp', 'teen', 'based on comic', 'comedy', 'family', 'based on book']"
96302,War of the Arrows (Choi-jong-byeong-gi Hwal) (2011),"['foreign', 'action', 'violence', 'lone hero', 'vengeance', 'storytelling', 'fast-paced', 'survival', 'suspense', 'chase']"
96304,Hara-Kiri: Death of a Samurai (2011),"['storytelling', 'criterion', 'japan', 'suspense', 'intense', 'revenge', 'drama', 'cinematography', 'violence', 'melancholic']"
96314,Celeste and Jesse Forever (Celeste & Jesse Forever) (2012),"['relationships', 'friendship', 'divorce', 'bittersweet', 'romance', 'unlikely friendships', 'romance', 'romantic comedy', 'dialogue', 'indie']"
96367,Hit and Run (Hit & Run) (2012),"['chase', 'chase', 'social commentary', 'parenthood', 'action', 'dialogue', 'comedy', 'california', 'disaster', 'mentor']"
96373,Broken (2012),"['coming-of-age', 'powerful ending', 'drama', 'teen', 'independent film', 'family drama', 'bullying', 'intense', 'drama', 'mental illness']"
96407,Dark Horse (2011),"['depression', 'surrealism', 'existentialism', 'melancholic', 'parenthood', 'sexuality', 'dark comedy', 'harsh', 'drinking', 'independent film']"
96411,6 Days to Air: The Making of South Park (2011),"['documentary', 'parody', 'animation', 'intense', 'dialogue', 'oscar', 'oscar (best actress)', 'secrets', 'social commentary', 'fast-paced']"
96415,Doomsday Book (2012),"['post-apocalyptic', 'end of the world', 'future', 'story', 'suspense', 'post-apocalyptic', 'storytelling', 'violence', 'sci-fi', 'post-apocalyptic']"
96417,Premium Rush (2012),"['chase', 'action', 'fast-paced', 'new york', 'new york', 'action', 'corruption', 'chase', 'corruption', 'dialogue']"
96430,"Odd Life of Timothy Green, The (2012)","['parenthood', 'fantasy', 'fantasy', 'fairy tales', 'magic', 'heartwarming', 'family', 'family', 'happy ending', 'kids']"
96432,Lawless (2012),"['violence', 'gangster', 'corruption', 'violence', 'gangster', 'drama', 'crime', 'gunfight', 'violence', '1930s']"
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),"['sexualized violence', 'sequel', 'gore', 'crappy sequel', 'horror', 'silly', 'sequel', 'stupidity', 'pointless', 'nudity']"
96456,ATM (2012),"['suspense', 'idiotic', 'horror', 'plot holes', 'suspense', 'surveillance', 'chase', 'murder', 'claustrophobic', 'plot twist']"
96467,Sleepwalk with Me (2012),"['relationships', 'life', 'dreams', 'melancholic', 'mentor', 'drinking', 'comedy', 'drinking', 'drama', 'depression']"
96473,Prime Suspect: Inner Circles (1995),"['murder', 'corruption', 'suspense', 'investigation', 'runaway', 'drama', 'enigmatic', 'corruption', 'golden palm', 'criterion']"
96488,Searching for Sugar Man (2012),"['music', 'music', 'documentary', 'music', 'inspirational', 'visually appealing', 'heartwarming', 'story', 'storytelling', 'mystery']"
96490,"Possession, The (2012)","['horror', 'supernatural', 'demons', 'horror', 'horror', 'afterlife', 'internet', 'divorce', 'light', 'teen']"
96501,Little White Lies (Les petits mouchoirs) (2010),"['friendship', 'unlikely friendships', 'relationships', 'drama', 'loneliness', 'philosophy', 'social commentary', 'ensemble cast', 'emotional', 'death']"
96510,"Apparition, The (2012)","['supernatural', 'horror', 'afterlife', 'horror', 'horror', 'idiotic', 'demons', 'pointless', 'internet', 'special effects']"
96520,Prime Suspect: The Lost Child (1995),"['series', 'justice', 'loneliness', 'suspense', 'drama', 'detective', 'intense', 'plot twist', 'relationships', 'corruption']"
96563,Paradise Lost 3: Purgatory (2011),"['documentary', 'crime', 'justice', 'sexuality', 'guilt', 'investigation', 'murder', 'corruption', 'criterion', 'investigation']"
96565,Bachelorette (2012),"['women', 'comedy', 'wedding', 'relationships', 'sexuality', 'drinking', 'romantic comedy', 'comedy', 'drugs', 'high school']"
96567,"Words, The (2012)","['writing', 'drama', 'storytelling', 'story', 'based on book', 'mentor', 'writing', 'based on book', 'romance', 'based on book']"
96588,Pitch Perfect (2012),"['comedy', 'music', 'musical', 'romantic comedy', 'teen', 'coming-of-age', 'music', 'comedy', 'friendship', 'stereotypes']"
96590,"Cold Light of Day, The (2012)","['chase', 'action', 'chase', 'kidnapping', 'espionage', 'plot holes', 'conspiracy', 'espionage', 'sexuality', 'fast-paced']"
96596,Branded (2012),"['allegory', 'sci-fi', 'future', 'sci-fi', 'sci-fi', 'surrealism', 'social commentary', 'conspiracy', 'internet', 'cult']"
96606,Samsara (2011),"['meditative', 'visual', 'visually appealing', 'cinematography', 'death', 'photographer', 'surrealism', 'breathtaking', 'beautifully filmed', 'documentary']"
96610,Looper (2012),"['future', 'dystopia', 'sci-fi', 'sci-fi', 'future', 'sci-fi', 'sci-fi', 'plot holes', 'complicated', 'hit men']"
96612,Compliance (2012),"['based on true story', 'manipulation', 'based on true story', 'surveillance', 'stupidity', 'based on true story', 'surrealism', 'investigation', 'disturbing', 'crime']"
96616,That's My Boy (2012),"['comedy', 'comedy', 'stupidity', 'comedy', 'crude humor', 'idiotic', 'comedy', 'unfunny', 'parody', 'sexuality']"
96621,Arthur and the Revenge of Maltazard (Arthur et la vengeance de Maltazard) (2009),"['animation', 'vengeance', 'adventure', 'visually appealing', 'animation', 'creativity', 'family', 'chase', 'revenge', 'mentor']"
96634,Apartment 143 (2011),"['supernatural', 'afterlife', 'horror', 'horror', 'surrealism', 'death', 'plot twist', 'horror', 'investigation', 'disturbing']"
96655,Robot & Frank (2012),"['future', 'future', 'sci-fi', 'technology', 'memory', 'sci-fi', 'memory', 'existentialism', 'visually appealing', 'sci-fi']"
96664,Where Do We Go Now? (2011),"['women', 'islam', 'foreign', 'god', 'golden palm', 'allegory', 'visually appealing', 'criterion', 'sacrifice', 'oscar (best foreign language film)']"
96667,Ai Weiwei: Never Sorry (2012),"['politics', 'documentary', 'art', 'art', 'art', 'censorship', 'disaster', 'politics', 'corruption', 'childhood']"
96687,Jesus Henry Christ (2012),"['comedy', 'comedy', 'dysfunctional family', 'gunfight', 'quirky', 'california', 'stereotypes', 'coming-of-age', 'culture clash', 'vengeance']"
96691,Resident Evil: Retribution (2012),"['franchise', 'action', 'post-apocalyptic', 'action', 'action', 'sequel', 'dystopia', 'post-apocalyptic', 'pointless', 'conspiracy']"
96693,Trouble with the Curve (2012),"['drama', 'mentor', 'family drama', 'romance', 'family', 'romantic comedy', 'romance', 'dialogue', 'story', 'light']"
96700,360 (2011),"['multiple storylines', 'storytelling', 'ensemble cast', 'relationships', 'infidelity', 'runaway', 'nudity', 'complex', 'indie', 'nudity']"
96728,"Master, The (2012)","['character study', 'enigmatic', 'nudity', 'cinematography', 'cerebral', 'surrealism', 'complex', 'visually appealing', 'art house', 'melancholic']"
96737,Dredd (2012),"['dystopia', 'future', 'dark hero', 'based on comic', 'violence', 'violence', 'action', 'future', 'based on comic', 'dystopia']"
96751,Arbitrage (2012),"['greed', 'suspense', 'corruption', 'investigation', 'plot twist', 'suspense', 'crime', 'manipulation', 'drama', 'secrets']"
96811,End of Watch (2012),"['crime', 'intense', 'realistic', 'drama', 'friendship', 'gritty', 'violence', 'gangs', 'corruption', 'gangster']"
96815,V/H/S (2012),"['horror', 'horror', 'supernatural', 'horror', 'surrealism', 'plot twist', 'nudity', 'gore', 'gore', 'story']"
96821,"Perks of Being a Wallflower, The (2012)","['coming-of-age', 'based on book', 'teen', 'high school', 'depression', 'bittersweet', 'mentor', 'teen', 'teen', 'coming-of-age']"
96829,"Hunt, The (Jagten) (2012)","['drama', 'imdb top 250', 'paranoia', 'foreign', 'friendship', 'intense', 'psychology', 'kids', 'suspense', 'investigation']"
96832,Holy Motors (2012),"['surrealism', 'cerebral', 'surrealism', 'existentialism', 'dystopia', 'surrealism', 'enigmatic', 'art house', 'bizarre', 'art']"
96834,Knuckleball! (2012),"['documentary', 'intimate', 'off-beat comedy', 'drinking', 'dark comedy', 'light', 'independent film', 'sexuality', 'teen', 'history']"
96857,Red Lights (2012),"['plot twist', 'supernatural', 'plot twist', 'plot twist', 'plot twist', 'suspense', 'obsession', 'surveillance', 'psychology', 'psychology']"
96861,Taken 2 (2012),"['action', 'revenge', 'kidnapping', 'chase', 'action', 'lone hero', 'vengeance', 'action', 'chase', 'torture']"
96863,"Paperboy, The (2012)","['sexuality', 'disturbing', 'sexuality', 'violence', 'sexualized violence', 'pointless', 'horror', 'surrealism', 'narrated', 'nudity']"
96911,"Royal Affair, A (Kongelig affære, En) (2012)","['history', 'drama', 'history', 'period piece', 'costume drama', 'drama', 'oscar (best foreign language film)', 'censorship', 'factual', 'adultery']"
96917,House at the End of the Street (2012),"['horror', 'plot twist', 'teen', 'supernatural', 'suspense', 'teen', 'murder', 'plot twist', 'teen', 'teen']"
96964,"Tall Man, The (2012)","['kidnapping', 'kids', 'plot twist', 'plot twist', 'supernatural', 'horror', 'plot twist', 'plot twist', 'psychology', 'small town']"
96966,Laurence Anyways (2012),"['relationships', 'heartbreaking', 'art', 'storytelling', 'criterion', 'surrealism', 'french', 'romance', 'loneliness', 'breathtaking']"
96969,"Magic of Belle Isle, The (2012)","['heartwarming', 'sweet', 'mentor', 'small town', 'romance', 'touching', 'writing', 'romance', 'romantic comedy', 'sentimental']"
96975,LOL (2012),"['teen', 'teen', 'teen', 'high school', 'teen', 'teen', 'coming-of-age', 'romantic comedy', 'relationships', 'romantic comedy']"
96991,"Sapphires, The (2012)","['music', 'based on true story', 'women', 'race', 'based on true story', 'culture clash', 'musical', 'based on true story', 'music', 'sweet']"
97024,Rust and Bone (De rouille et d'os) (2012),"['social commentary', 'relationships', 'melancholic', 'heartbreaking', 'character study', 'foreign', 'loneliness', 'emotional', 'drama', 'tragedy']"
97057,Kon-Tiki (2012),"['adventure', 'based on true story', 'based on true story', 'courage', 'based on true story', 'survival', 'storytelling', 'cinematography', 'drama', 'visually appealing']"
97065,Viy or Spirit of Evil (Viy) (1967),"['demons', 'criterion', 'horror', 'amazing photography', 'horror', 'imdb top 250', 'suspense', 'culture clash', 'eerie', 'atmospheric']"
97132,Urbanized (2011),"['politics', 'documentary', 'politics', 'greed', 'philosophy', 'unusual plot structure', 'disaster', 'politics', 'mentor', 'humanity']"
97168,Marley (2012),"['music', 'music', 'documentary', 'biographical', 'death', 'biopic', 'politics', 'life', 'intimate', 'depression']"
97172,Frankenweenie (2012),"['animation', 'animation', 'death', 'macabre', 'childhood', 'death', 'black and white', 'surrealism', 'animation', 'animals']"
97188,Sinister (2012),"['horror', 'supernatural', 'horror', 'horror', 'serial killer', 'suspense', 'murder', 'suspense', 'demons', 'surrealism']"
97194,"Thing: Terror Takes Shape, The (1998)","['suspense', 'visually appealing', 'imdb top 250', 'oscar (best directing)', 'surrealism', 'special effects', 'intense', 'suspense', 'social commentary', 'documentary']"
97225,Hotel Transylvania (2012),"['animation', 'monster', 'animation', 'animation', 'animation', 'hotel', 'kids', 'monster', 'family', 'better than expected']"
97232,"Good Old Fashioned Orgy, A (2011)","['comedy', 'nudity', 'sexuality', 'comedy', 'teen', 'comedy', 'sexuality', 'drinking', 'sexuality', 'teen']"
97280,We Are from the Future (My iz budushchego) (2008),"['war', 'future', 'sacrifice', 'sci-fi', 'romance', 'suspense', 'action', 'chase', 'destiny', 'culture clash']"
97302,Madame Tutli-Putli (2007),"['surrealism', 'surrealism', 'surrealism', 'imagination', 'surrealism', 'art', 'enigmatic', 'golden palm', 'animation', 'macabre']"
97304,Argo (2012),"['suspense', 'based on true story', 'based on true story', 'based on true story', 'suspense', 'politics', 'drama', 'drama', 'oscar', 'story']"
97306,Seven Psychopaths (2012),"['dark comedy', 'violence', 'hit men', 'violence', 'gangster', 'crime', 'gangster', 'gratuitous violence', 'writing', 'dark comedy']"
97311,Butter (2011),"['satire', 'social commentary', 'comedy', 'destiny', 'satire', 'sarcasm', 'politics', 'absurd', 'ensemble cast', 'culture clash']"
97324,Atlas Shrugged: Part II (2012),"['based on book', 'based on book', 'based on book', 'adaptation', 'based on book', 'based on book', 'visually appealing', 'disaster', 'shallow', 'greed']"
97328,Liberal Arts (2012),"['mentor', 'literature', 'relationships', 'based on book', 'romance', 'friendship', 'melancholic', 'romance', 'philosophy', 'romantic comedy']"
97388,"Farewell, My Queen (Les adieux à la reine) (2012)","['french', 'french', 'nudity', 'criterion', 'light', 'enigmatic', 'character study', 'philosophy', 'independent film', 'period piece']"
97393,"House I Live In, The (2012)","['drugs', 'drug addiction', 'documentary', 'islam', 'drug addiction', 'drug addiction', 'drugs', 'war', 'politics', 'social commentary']"
97395,West of Memphis (2012),"['documentary', 'investigation', 'crime', 'justice', 'murder', 'investigation', 'sexuality', 'corruption', 'guilt', 'corruption']"
97462,Hoodwinked Too! Hood vs. Evil (2011),"['sequel', 'sequel', 'fairy tales', 'animation', 'crappy sequel', 'animation', 'franchise', 'animals', 'investigation', 'fantasy']"
97470,Catch .44 (2011),"['sexuality', 'pointless', 'gore', 'violence', 'sexuality', 'pulp', 'dialogue', 'independent film', 'crime', 'foul language']"
97639,How to Survive a Plague (2012),"['politics', 'documentary', 'politics', 'gay', 'history', 'drugs', 'gay', 'revolution', 'bittersweet', 'criterion']"
97643,[REC]³ 3 Génesis (2012),"['gore', 'franchise', 'sequel', 'horror', 'post-apocalyptic', 'demons', 'family', 'gore', 'supernatural', 'gore']"
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),"['superhero', 'based on comic', 'superhero', 'based on comic', 'based on comic', 'based on comic', 'comedy', 'adaptation', 'silly', 'silly']"
97673,56 Up (2012),"['documentary', 'british', 'series', 'british', 'reflective', 'london', 'criterion', 'oscar (best actress)', 'plot twist', 'parenthood']"
97692,We Are Legion: The Story of the Hacktivists (2012),"['documentary', 'internet', 'censorship', 'politics', 'story', 'mentor', 'culture clash', 'storytelling', 'conspiracy', 'fast-paced']"
97701,Paranormal Activity 4 (2012),"['horror', 'supernatural', 'franchise', 'horror', 'horror', 'afterlife', 'demons', 'pointless', 'suspense', 'internet']"
97742,Alex Cross (2012),"['action', 'based on book', 'serial killer', 'chase', 'revenge', 'franchise', 'detective', 'action', 'assassination', 'adaptation']"
97744,"Ambassador, The (Ambassadøren) (2011)","['corruption', 'documentary', 'greed', 'politics', 'idealism', 'politics', 'foreign', 'politics', 'narrated', 'nudity']"
97752,Cloud Atlas (2012),"['future', 'visually appealing', 'storytelling', 'future', 'complex', 'post-apocalyptic', 'dystopia', 'multiple storylines', 'based on book', 'visual']"
97757,'Hellboy': The Seeds of Creation (2004),"['family', 'hip hop', 'chase', 'gunfight', 'dialogue', 'vengeance', 'based on book', 'documentary', 'violence', 'internet']"
97779,Steve Jobs: The Lost Interview (2012),"['technology', 'history', 'internet', 'social commentary', 'oscar (best directing)', 'mentor', 'intense', 'biopic', 'history', 'childhood']"
97785,Silent Hill: Revelation 3D (2012),"['horror', 'franchise', 'demons', 'monster', 'supernatural', 'alternate reality', 'visually appealing', 'pointless', 'gore', 'action']"
